,,,,,,PFA28,,,Dans quelle mesure cet énoncé s'aplique à votre situation ? L’autre parent permet à votre enfant d'apporter des objets (jouets ou objets symboliques) ou cadeaux reçus provenant de chez vous :,,,3,,2,,E1B,Toujours / Souvent / Régulièrement / Parfois / Rarement / Jamais / S.O.,7,14,100%,0%,0%, 14 , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA28>=condition),,,,,PFA28a,,,"Dans quelle mesure diriez-vous que l’autre parent jette les cadeaux (anniveraire, Noël) ou proscrit les photographies de vous dans sa demeure ?",,sq1,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,12,50%,50%,0%, 6 , 6 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,Indicateur AP,,🔶,,,🔴,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s'active que si B11(entente de garde non-respectée) >=condition de B11,,,,,,PFA29,,,Dans quelle mesure diriez-vous que l'autre parent se dit impuissant et non responsable de la décision de votre enfant de ne plus respecter l'entente de garde ?,,,3,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",4,12,100%,0%,0%, 12 , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,🔶,,,🔴,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA29>=condition),,,,,PFA29a,,,Avez-vous été déchu·e (totalement ou en partie) de votre autorité parentale ? ,,sq1,,,1,,O/N,,,,100%,0%,0%, -   , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,Qualitatif,🔶,"Notion : autorité parentale et déchéance parentale  * au Québec … est-ce partout pareil ? 

 ",référence Éducaloi : https://educaloi.qc.ca/capsules/lautorite-parentale/,🔴,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA29>=condition),,,,,PFA29b,,,Quelles décisions ont été prises sans votre consentement ou connaissance de votre part ?,"Choix d'école et/ou inscription (primaire et secondaire)
Choix de club|programme sportif
Soins médicaux ou dentaires 
Déménagement (forçant un changement majeur ou autres)
Achat d'une valeur significative (auto, animal,…)
Autre (spécifiez)",sq1,,,0,,choix multiple,,,,100%,0%,0%, -   , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,Qualitatif, ,,,🔴,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s'active que si B11(entente de garde non-respectée) >=condition de B11,,,,,,PFA30,,,Dans quelle mesure diriez-vous que l’autre parent force votre enfant à choisir entre ses deux parents ?,,,3,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,21,50%,50%,0%, 11 , 11 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,,,,,,,,,,,,= > 3,,,,,,,,= > 3,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA30>=condition),,,,,PFA30a,,,Dans quelle mesure diriez-vous que l’autre parent cherche à vous exclure de la vie de votre enfant?,,sq1,3,,3,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,10,30,50%,50%,0%, 15 , 15 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,Indicateur AP,,🔶,,,🔴 ATTN : déf. AP,,"Ce à quoi on peut s’attendre lorsque nous faisons face à un co-parent qui cherche l’exclusion parentale 



La coparentalité avec votre ex toxique : Comment protéger vos enfants (2020) 
Amy J.L. Baker, Paul R. Fine 

Après un divorce ou une séparation difficile, il arrive que la relation parents-enfants devienne tendue, à plus forte raison si votre ex est toxique. Si votre ex vous dénigre en leur présence, vous accuse d'être un mauvais parent ou tente de vous exclure de leur vie au profit de sa nouvelle flamme, il se peut que vos enfants soient désorientés, tiraillés, colériques, anxieux, voire dépressifs. Vous ne savez plus quoi faire et l'impuissance vous gagne? Ce livre peut vous aider. Par le biais d'outils et d'exercices simples, vous découvrirez comment éviter à vos enfants l'aliénation parentale, ainsi que les sentiments d'éloignement et d'exclusion. Vous apprendrez aussi les meilleures façons de les protéger des conflits de loyauté. La clé de votre réussite : faire preuve d'honnêteté et de confiance en eux. Certes, la coparentalité avec une personne toxique peut sembler un défi insurmontable, mais, en utilisant les méthodes appropriées, vous tisserez des liens encore plus forts avec votre famille. Un jour, vous finirez par récolter ce que vous avez semé. 
",,,,,,,,,,,,,,= > 3,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s'active que si PFA09a ET PFA13b=0,sq2 (s'active si PFA30a>=condition),,,,,PFA30a1,,,Dans quelle mesure l'autre parent fait ou a déjà fait des menaces (claires ou voilées) de vous enlever les enfants ?,,sq2,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,0,0,100%,0%,0%, -   , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,Indice VC,,,,🔴,,"VC 

",,,,,,,,,,"= 1, 2 
+ combo
 temps de sép. < 2 ans",,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq2 (s'active si PFA30a>=condition),,,,,PFA30a2,,,Quels sont les comportements ou attitudes qui vous laissent croire que l'autre parent cherche à vous exclure de la vie de votre enfant?,"Changement d’école ou d’équipe sportive (rupture d'environnement de l'enfant, problème de transport, etc.)  
Changement de nom
Éloignement physique (ex.: déménagement causant un changement d’école, perte d’amis, etc.)
Manœuvre pour vous isoler de l’entourage de votre enfant  (cercle d'influence inaccessible : professeur, entraineur, parents des amis, etc.)
Autres (spécifiez)",sq2,,,0,,choix multiple,,,,100%,0%,0%, -   , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,Qualitatif,🔶,info sur responsabilité de l'autre parent ? Ex.: ne peut prendre une décision unilatérale (ATTN est-ce partout pareil ? QC vs USA vs Europe),,🔴,,"Un commentaire pour / drapeau rouge pour chaque comportements ? 
 
'Changement d’école ou d’équipe sportive (rupture d'environnement de l'enfant, problème de transport, etc.)  
Changement de nom
Éloignement physique (ex.: déménagement causant un changement d’école, perte d’amis, etc.)
Manœuvre pour vous isoler de l’entourage de votre enfant  (cercle d'influence inaccessible : professeur, entraineur, parents des amis, etc.)
Autres (spécifiez)",,,,,,,,,,,,,,tout sauf aucun,,,,,,1,1,145, 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA31,,,Dans quelle mesure diriez-vous que l'autre parent accepte ou vit bien avec la séparation (séparation de couple ou familiale) ?,,>=3,3,,1,,E3B,"Tout à fait d’accord / D'accord / Partiellement d'accord / Ni d'accord, ni pas d'accord / Pas d'accord / Pas du tout d'accord / S.O.",4,4,0%,0%,0%, -   , -   , -   ,G: Parentification,,,,,,,,,,,,🔴,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA31>=condition),,,,,PFA31a,,,Dans quelle mesure diriez-vous que l’autre parent confie à votre enfant sa peine concernant la séparation ?,,sq1,3,,2,,E1B,Toujours / Souvent / Régulièrement / Parfois / Rarement / Jamais / S.O.,7,14,0%,100%,0%, -   , 14 , -   ,G: Parentification,,,,,,,,,🔶,"notion de parentification + 
recommandation médiation / coordonateur/trice parental.e",,🔴,,"comprendre ce que cela signifie pour l'enfant de prendre la responsabilité du bonheur ou de la défense d'un parent :  comprendre la PARENTIFICATION :  

Article de vulgarisation : 
https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

Ouvrages de références : 
Jean-François Le Goff (disparu en 2017) L'Enfant, parent de ses parents (L'Harmattan) et  Thérapeutique de la parentification : une vue d'ensemble

conflit de loyauté
parentification / rendre l'enfant responsable de l'issue ou de la résolution // importance de laisser les enfants hors du conflit / nuancer conseil selon le groupe d'âge // Attention : L'impact sur l'enfant d'être instrumentalisé et mis au courant des enjeux qui en principe de le concerne pas. Conflit de loyauté dans lequel il est placé.



Départager ce qui pourrait être dit et ce qui ne doit pas l'être.",,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq2 (s'active si PFA31a>=condition),,,,,PFA31a1,,,Dans quelle mesure diriez-vous que l'autre parent se confie à votre enfant sur des sujets qui vous sont personnels ou concernent votre passé (intime) ?,,sq2,,,2,,E1B,Toujours / Souvent / Régulièrement / Parfois / Rarement / Jamais / S.O.,2,4,0%,50%,50%, -   , 2 , 2 ,G: Parentification,,,,,,,,,,,,🔴,,"comprendre ce que cela signifie pour l'enfant de prendre la responsabilité du bonheur ou de la défense d'un parent :  comprendre la PARENTIFICATION :  

Article de vulgarisation : 
https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

Ouvrages de références : 
Jean-François Le Goff (disparu en 2017) L'Enfant, parent de ses parents (L'Harmattan) et  Thérapeutique de la parentification : une vue d'ensemble

conflit de loyauté
parentification / rendre l'enfant responsable de l'issue ou de la résolution // importance de laisser les enfants hors du conflit / nuancer conseil selon le groupe d'âge // Attention : L'impact sur l'enfant d'être instrumentalisé et mis au courant des enjeux qui en principe de le concerne pas. Conflit de loyauté dans lequel il est placé.



Départager ce qui pourrait être dit et ce qui ne doit pas l'être.",,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA32,,,"Dans quelle mesure cet énoncé s'applique-t-il à votre situation ? L'autre parent fait lire vos échanges et communications (textos, messenger, courriels) à votre enfant. ",,,,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,20,100%,0%,0%, 20 , -   , -   ,G: Parentification,,,,,,,,,,,,🔴,,"comprendre ce que cela signifie pour l'enfant de prendre la responsabilité du bonheur ou de la défense d'un parent :  comprendre la PARENTIFICATION :  

Article de vulgarisation : 
https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

Ouvrages de références : 
Jean-François Le Goff (disparu en 2017) L'Enfant, parent de ses parents (L'Harmattan) et  Thérapeutique de la parentification : une vue d'ensemble

conflit de loyauté
parentification / rendre l'enfant responsable de l'issue ou de la résolution // importance de laisser les enfants hors du conflit / nuancer conseil selon le groupe d'âge // Attention : L'impact sur l'enfant d'être instrumentalisé et mis au courant des enjeux qui en principe de le concerne pas. Conflit de loyauté dans lequel il est placé.



Départager ce qui pourrait être dit et ce qui ne doit pas l'être.",,,,,,,,,,,,,,,,,,,,1,1,42, 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PCR a NC (B07 n'égale pas ""célibataire"")",,,,,,PFA33,,,Dans quelle mesure diriez-vous que l'autre parent encourage ou entretient un discours dénigrant ou haineux à l’égard de votre nouveau ou nouvelle conjoint·e,,,,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,14,0%,0%,100%, -   , -   , 14 ,"H: Rôle actif, Réponse au CC, r",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Intensité 3 si fréquence >= 2 ET si (Temps de séparation (B04) > 2 ans OU âge (B02) >=8 ans), sinon Intensité 2",,,,PFA34,,,L’autre parent refuse de vous parler et demande à votre enfant de faire les messages et autres demandes entourant la logistique familiale,,,2,,2,3,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",2,6,0%,0%,100%, -   , -   , 6 ,"H: Rôle actif, Réponse au CC, r",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s'active que si B11(entente de garde non-respectée) >=condition de B11,,,,,,PFA35,,,Dans quelle mesure l’autre parent laisse à votre enfant le droit de choisir de respecter ou non l'entente de garde et votre temps (tour) de garde ?,,,,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",4,12,50%,50%,0%, 6 , 6 , -   ,"H: Rôle actif, Réponse au CC, r",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s'active que si B11(entente de garde non-respectée) >=condition de B11,,,,,,PFA11,,,Dans quelle mesure diriez-vous que l'autre parent demande à votre enfant de choisir avec quel parent il veut vivre ?,,,,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,21,0%,50%,50%, -   , 11 , 11 ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,,,,🔴,,"place l'enfant de facto dans un CL

point de départ de la sépararion / si l'enfant est appelé à choisir,  danger pour la rupture de lien ou de contact ",,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s'active que si B11(entente de garde non-respectée) >=condition de B11,,,,,,PFA38,,,"Selon vous, quels sont les enjeux les plus importants pour l'autre parent au niveau de la garde des enfants? 
","- Pension alimentaire (enjeux financiers) 
- Souhaite refaire sa vie / nouvelle vie et vous êtes de trop
- Ne veut pas faire de compromis sur le temps passé avec les enfants 
- Ne veut pas faire de compromis sur la logistique familiale 
- Souhaite vous blesser et se venger en vous retirant les enfants  
- S'approprie les enfants (désir de garde exclusive) ",,,,tbd,,choix multiple,"- Pension alimentaire (enjeux financiers) 
- Souhaite refaire sa vie / nouvelle vie et vous êtes de trop
- Ne veut pas faire de compromis sur le temps passé avec les enfants 
- Ne veut pas faire de compromis sur la logistique familiale 
- Souhaite vous blesser et se venger en vous retirant les enfants 
- S'approprie les enfants (désir de garde exclisive)",,,50%,50%,0%, -   , -   , -   ,N / A,,,,,,,,Qualitatif,🔶,,,🔴,,"Un commentaire pour / drapeau rouge pour chaque comportements ? 
 
- Pension alimentaire (appât du gain ou cupidité) 

- Souhaite refaire sa vie / nouvelle vie et vous êtes de trop

- Ne veut pas faire de compromis sur le temps passé avec les enfants
 
- Ne veut pas faire de compromis sur la logistique familiale 

- Souhaite vous blesser et se venger en vous retirant les enfants  

- S'approprie les enfants (désir de garde exclusive) ",,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,671,C,E,V,317,227,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,34%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Questionnaire
ENFANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q active =1,,Total par catégorie (F*I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,E01,,,Comment qualifieriez-vous votre relation (harmonie) et votre degré de complicité avec votre enfant aujourd’hui ?,,ATTN : différentiel,,,0,,1 à 10,Aucune (0) à Excellente (10),7,0,50%,50%,0%, -   , -   , -   ,A:Alliance,,,,,,Diff,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,E02,,,Dans quelle mesure diriez-vous que votre enfant idéalise (aujourd'hui) l’autre parent ?,,ATTN : différentiel >=5,5,,0,,1 à 10,Aucune (0) à Excellente (10),7,0,0%,100%,0%, -   , -   , -   ,A:Alliance,,,,,,Diff,,,🔶,,,,,,,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E02>=condition),,,,,E02a,,,Dans quelle mesure diriez-vous que la relation entre votre enfant et l'autre parent est fusionnelle ?,,Diff | sq1,,,0,,1 à 10,Aucune (0) à Excellente (10),7,0,50%,50%,0%, -   , -   , -   ,A:Alliance,,,,,,Diff,,,🔶,"""définir relation fusionnelle + Mise en garde d'une relation fusionelle non intentionnelle … patience et bienveillance de mise 
(ex.: Frédéric J + Nancy N) + recommandation médiation  """,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,E03,,,Dans quelle mesure cet énoncé s'applique-t-il à votre situation ? Votre enfant garde des secrets et vous cache de l'information concernant sa relation avec l'autre parent.,,>=3,3,,1,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,10,50%,50%,0%, 5 , 5 , -   ,A:Alliance,,,,,,,,,🔶,"notion conflit de loyauté + il est possible pour certains enfants de choisir de ne pas révéler instinctivement ce qui se passe chez l'autre parent pour ne pas être exposer à un ""interrogaoire"" ou encore pour ne pas décevoir ou peiner son parent lorsqu'il lui révèle, par exemple, qu'il a eu du plaisir en compagnie de l'autre parent ou en son absence. 


impact sur un enfant de garder des secrets / importance d'intervenir pour soulager l'enfant de la pression / ne pas culpabiliser et ne pas presser l'enfant de ne pas 

ATTN à l'âge, un enfant en bas âge (petite enfance) qui est appelé à se réguler de la sorte ou à protéger son ou ses parents de tels informations se trouve certainement en conflit de loyauté. ",,🔴,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E03>=condition),,,,,E03a,,,Dans quelle mesure cet énoncé s'applique-t-il à votre situation ? Votre enfant a reçu l’ordre de ne pas vous raconter ce qui se passe chez l’autre parent. ,,sq1,,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,20,50%,50%,0%, 10 , 10 , -   ,A:Alliance,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E04,,,"Dans quelle mesure êtes-vous d'accord avec l'énoncé suivant ? Votre enfant défend systématiquement l'autre parent, quoi que vous fassiez, quoi que vous disiez. ",,>=3,3,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,20,50%,50%,0%, 10 , 10 , -   ,A:Alliance,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E04>=condition),,,, ,E04a,,,"Dans quelle mesure êtes-vous d'accord avec l'énoncé suivant? Aux yeux de votre enfant, tout ce que fait l'autre parent est bien, voire parfait, et tout ce que vous faites est mauvais ou sujet à critiques ?",,sq1,,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,21,0%,100%,0%, -   , 21 , -   ,A:Alliance,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E05,,,Dans quelle mesure diriez-vous que votre enfant s’exprime avec des expressions ou des paroles empruntées à l’autre parent ?,,>=3,3,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,14,0%,0%,100%, -   , -   , 14 ,A:Alliance,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E05>=condition),,,, ,E05a,,,"Dans quels contextes ou à quelles occasions cela se produit-il ?
","- Au retour d'un séjour (garde) de l'autre parent
- Lorsque l'enfant est en présence de l'autre parent
- Lorsque mon enfant cherche à me convaincre de passer plus de temps chez l'autre parent 
- Lorsque mon enfant me fait des reproches 
 ",sq1,,,2,,Choix multiples+E1A,"- Au retour d'un séjour (garde) de l'autre parent
- Lorsque l'enfant est en présence de l'autre parent
- Lorsque mon enfant cherche à me convaincre de passer plus de temps chez l'autre parent 
- Lprsque mon enfant me fait des reproches",,,N / A,N / A,N / A,,,,A:Alliance,,,,,,,,Qualitatif, ,,, ,,,,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,1,1,85, 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"intensité 1 si temps de séparation (B04) < 2 ans;
Intensité 1 si temps de séparation (B04) > 2 ans;",,, ,E06,,,Dans quelle mesure diriez-vous que votre enfant vous accuse ou vous reproche d'avoir abandonné la famille ?,,>=3,3,,1,2,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,8,0%,50%,50%, -   , 4 , 4 ,B:Altération/dévoiement de la réalité,,,,,,,,,🔶,"Note : 
Je crois qu'on peut se permettre de faire un peu d'éducation, ici. 

Il est important de sécuriser et rassurer un enfant qui en vient à croire que son parent a abandonné la famille ou qu'il ou elle a été abandonné par conséquent. Si cette réflexion vous semble être induite par l'autre parent, référez-vous à la méthode ADR afin de vous assurer de ne pas aggraver le conflit ou l'instrumentalisation possible de l'enfant.  ",,🔴,,"
Il est important de sécuriser et rassurer un enfant qui en vient à croire que son parent a abandonné la famille ou qu'il ou elle a été abandonné par conséquent. Si cette réflexion vous semble être induite par l'autre parent, référez-vous à la méthode ADR afin de vous assurer de ne pas aggraver le conflit ou l'instrumentalisation possible de l'enfant.  


Conseils :

The only advise I can give you is to make sure you find a way to explain the situation without « incriminating » the other parent (coparent). Leave the other parent out of the « equation » as much as possible. Prepare some phrases / answers that will help you get out of delicate questions such as : Yes, but mom said … 

Ex.: I am sorry Mom feels this way but it is a misunderstanding and misunderstandings happen (et c’est pas grave). Remember that your goal is to ease your child’s mind and take the « false drama » imposed by the other parent out of the situation.",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E06>=condition),,,, ,E06a,,,Évaluez la fréquence ou l'intensité de l'énoncé : votre enfant croit que vous souffrez d’une maladie mentale ou que vous êtes instable psychologiquement ?,,sq1,3,,3,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,4,12,0%,100%,0%, -   , 12 , -   ,B:Altération/dévoiement de la réalité,,,,,,,,,🔶,Idem ? Texte adapté pour la maladie mentale / instabilité psychologique ? ,,🔴,,"
Il est important de sécuriser et rassurer un enfant qui en vient à croire que son parent a abandonné la famille ou qu'il ou elle a été abandonné par conséquent. Si cette réflexion vous semble être induite par l'autre parent, référez-vous à la méthode ADR afin de vous assurer de ne pas aggraver le conflit ou l'instrumentalisation possible de l'enfant.  


Conseils :

The only advise I can give you is to make sure you find a way to explain the situation without « incriminating » the other parent (coparent). Leave the other parent out of the « equation » as much as possible. Prepare some phrases / answers that will help you get out of delicate questions such as : Yes, but mom said … 

Ex.: I am sorry Mom feels this way but it is a misunderstanding and misunderstandings happen (et c’est pas grave). Remember that your goal is to ease your child’s mind and take the « false drama » imposed by the other parent out of the situation.",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
